Filename,TrackNum,FileType,StartTimeMS,StopTimeMS,BookmarkMS,NumSamples,DiscNum,AlbumID,ArtistID,VolumeGain,DatabaseID
/iPod_Control/Music/F01/OREW.m4a,7,AAC,0,168826,0,7445256,0,13738,0,0,6dc42a5dce000000
/iPod_Control/Music/F01/CGYY.m4a,8,AAC,0,131986,0,5820612,0,13738,0,0,d5bfd797ce000000
/iPod_Control/Music/F01/OTWG.m4a,9,AAC,0,154693,0,6821976,0,13738,0,0,96c00a35ce000000
/iPod_Control/Music/F01/WLXH.m4a,10,AAC,0,160773,0,7090104,0,13738,0,0,0e118402ce000000
/iPod_Control/Music/F00/MUPG.m4a,11,AAC,0,149653,0,6599712,0,13738,0,0,807acc66ce000000
/iPod_Control/Music/F01/WDDE.m4a,1,AAC,0,208480,0,9193968,0,13783,0,0,158ab5d7ce000000
/iPod_Control/Music/F02/BBMD.m4a,2,AAC,0,235146,0,10369968,0,13783,0,0,4eba095cce000000
/iPod_Control/Music/F00/MXZS.m4a,3,AAC,0,172347,0,7600512,0,13783,0,0,0cabe2cace000000
/iPod_Control/Music/F00/BQHW.m4a,4,AAC,0,291413,0,12851328,0,13783,0,0,12045a63ce000000
/iPod_Control/Music/F00/WOHB.m4a,5,AAC,0,194133,0,8561280,0,13783,0,0,a55d0b4cce000000
/iPod_Control/Music/F00/WOQN.m4a,6,AAC,0,184733,0,8146740,0,13783,0,0,ebb0232cce000000
/iPod_Control/Music/F00/WZHN.m4a,7,AAC,0,199906,0,8815884,0,13783,0,0,4754860ece000000
/iPod_Control/Music/F02/YRBK.m4a,8,AAC,0,289173,0,12752544,0,13783,0,0,dc08ddb5ce000000
/iPod_Control/Music/F02/DEKB.m4a,9,AAC,0,362680,0,15994188,0,13783,0,0,a2296c32ce000000
/iPod_Control/Music/F02/BWMA.m4a,10,AAC,0,223026,0,9835476,0,13783,0,0,edf123e7ce000000
/iPod_Control/Music/F00/AZFV.m4a,11,AAC,0,206520,0,9107532,0,13783,0,0,83b47206ce000000
/iPod_Control/Music/F00/KBNN.m4a,12,AAC,0,206546,0,9108708,0,13783,0,0,d2c5e3f0ce000000
/iPod_Control/Music/F01/KHIS.m4a,13,AAC,0,250427,0,11043840,0,13783,0,0,42144470ce000000
/iPod_Control/Music/F00/OSYE.m4a,14,AAC,0,221986,0,9789612,0,13783,0,0,0312f01ece000000
/iPod_Control/Music/F02/BMHX.m4a,15,AAC,0,249546,0,11005008,0,13783,0,0,fad566e1ce000000
/iPod_Control/Music/F01/XAVW.m4a,16,AAC,0,249093,0,10985016,0,13783,0,0,ef961173ce000000
/iPod_Control/Music/F02/KZJB.m4a,17,AAC,0,260466,0,11486580,0,13783,0,0,54aa04dfce000000
/iPod_Control/Music/F01/AYTY.m4a,18,AAC,0,259933,0,11463060,0,13783,0,0,08b2157dce000000
/iPod_Control/Music/F01/RRVS.m4a,19,AAC,0,251586,0,11094972,0,13783,0,0,2f9a7e21ce000000
/iPod_Control/Music/F02/ARNF.m4a,20,AAC,0,271013,0,11951688,0,13783,0,0,f83a6384ce000000
/iPod_Control/Music/F00/JEDD.mp3,3,MP3,0,188029,0,8290800,0,13864,0,0,c4526e11ce000000
/iPod_Control/Music/F00/ITJB.m4a,36,AAC,0,163707,0,7219488,0,13869,0,0,ba0be2a8ce000000
/iPod_Control/Music/F00/SZHR.mp3,1,MP3,0,186435,0,8220240,0,13874,0,0,b75f8270ce000000
/iPod_Control/Music/F00/SAWQ.mp3,2,MP3,0,205609,0,9065784,0,13874,0,0,28c8f457ce000000
/iPod_Control/Music/F02/ZRYT.mp3,3,MP3,0,228205,0,10062444,0,13874,0,0,2fd0c944ce000000
/iPod_Control/Music/F02/WIDG.mp3,4,MP3,0,184528,0,8136156,0,13874,0,0,6d64e960ce000000
/iPod_Control/Music/F00/UDXU.mp3,5,MP3,0,235075,0,10365264,0,13874,0,0,f6820aa8ce000000
/iPod_Control/Music/F02/DRHD.mp3,6,MP3,0,176953,0,7802172,0,13874,0,0,e51ee8edce000000
/iPod_Control/Music/F02/VLQK.mp3,7,MP3,0,304091,0,13409340,0,13874,0,0,55a09fc8ce000000
/iPod_Control/Music/F02/GMHI.mp3,8,MP3,0,188734,0,8321964,0,13874,0,0,f2abade6ce000000
/iPod_Control/Music/F01/BIHO.mp3,9,MP3,0,197668,0,8715924,0,13874,0,0,5cb0e48ece000000
/iPod_Control/Music/F00/ZXMB.mp3,10,MP3,0,270445,0,11925228,0,13874,0,0,7373cfd1ce000000
/iPod_Control/Music/F00/IBFP.mp3,11,MP3,0,193959,0,8552460,0,13874,0,0,e18b8cc2ce000000
/iPod_Control/Music/F02/PORF.mp3,12,MP3,0,158484,0,6987792,0,13874,0,0,0d273910ce000000
/iPod_Control/Music/F01/RUOR.mp3,13,MP3,0,297116,0,13101228,0,13874,0,0,03b6288bce000000
/iPod_Control/Music/F02/HQMC.mp3,14,MP3,0,220473,0,9721404,0,13874,0,0,a59d7f41ce000000
/iPod_Control/Music/F01/BYIE.mp3,15,MP3,0,197642,0,8714748,0,13874,0,0,88f54343ce000000
/iPod_Control/Music/F01/QNUH.mp3,16,MP3,0,221126,0,9750216,0,13874,0,0,5f014d63ce000000
/iPod_Control/Music/F00/ZRDJ.mp3,17,MP3,0,254380,0,11216688,0,13874,0,0,c217358fce000000
/iPod_Control/Music/F01/LQOG.mp3,18,MP3,0,221309,0,9758448,0,13874,0,0,cf9ef352ce000000
/iPod_Control/Music/F01/VVVS.mp3,19,MP3,0,232751,0,10262952,0,13874,0,0,88529483ce000000
/iPod_Control/Music/F02/IMFV.mp3,20,MP3,0,240640,0,10611048,0,13874,0,0,65693280ce000000
/iPod_Control/Music/F01/HVIL.m4a,1,AAC,0,161120,0,7105392,0,13955,0,0,014e7b07ce000000
/iPod_Control/Music/F00/IWCT.mp3,2,MP3,0,147826,0,6517980,0,13955,0,0,99907c35ce000000
/iPod_Control/Music/F00/GHHJ.m4a,3,AAC,0,180080,0,7941528,0,13955,0,0,ab3fc81dce000000
/iPod_Control/Music/F01/BQUX.m4a,4,AAC,0,143253,0,6317472,0,13955,0,0,5a64682bce000000
/iPod_Control/Music/F01/XEVO.m4a,5,AAC,0,134373,0,5925864,0,13955,0,0,edd261c3ce000000
/iPod_Control/Music/F00/ZNBB.mp3,6,MP3,0,168724,0,7439376,0,13955,0,0,ca3669bace000000
/iPod_Control/Music/F01/BAFB.mp3,7,MP3,0,162716,0,7174188,0,13955,0,0,6382698ece000000
/iPod_Control/Music/F00/QDBS.mp3,8,MP3,0,196414,0,8660652,0,13955,0,0,f3d11533ce000000
/iPod_Control/Music/F00/CUOV.m4a,9,AAC,0,129040,0,5690664,0,13955,0,0,e27f6b42ce000000
/iPod_Control/Music/F02/SBPK.mp3,10,MP3,0,158040,0,6968388,0,13955,0,0,448ed8c9ce000000
/iPod_Control/Music/F00/BCSH.m4a,11,AAC,0,200613,0,8847048,0,13955,0,0,69d7c27bce000000
/iPod_Control/Music/F01/PXOK.mp3,12,MP3,0,142341,0,6275724,0,13955,0,0,32d29d96ce000000
/iPod_Control/Music/F00/DPXC.mp3,13,MP3,0,210651,0,9288636,0,13955,0,0,ccb144efce000000
/iPod_Control/Music/F01/VYVC.mp3,14,MP3,0,184816,0,8149092,0,13955,0,0,d05d9128ce000000
/iPod_Control/Music/F02/ZZAZ.mp3,15,MP3,0,143751,0,6338052,0,13955,0,0,a77538eece000000
/iPod_Control/Music/F00/ZBYH.mp3,16,MP3,0,144117,0,6354516,0,13955,0,0,1ac22f2dce000000
/iPod_Control/Music/F00/JOJY.m4a,17,AAC,0,194186,0,8563632,0,13955,0,0,bcf58c93ce000000
/iPod_Control/Music/F02/UKJF.mp3,18,MP3,0,158458,0,6986616,0,13955,0,0,66dd2084ce000000
/iPod_Control/Music/F00/YIOM.m4a,19,AAC,0,188653,0,8319612,0,13955,0,0,7d38b091ce000000
/iPod_Control/Music/F00/PQYS.mp3,20,MP3,0,130768,0,5765340,0,13955,0,0,b0651593ce000000
/iPod_Control/Music/F01/WCLN.m4a,21,AAC,0,186253,0,8213772,0,13955,0,0,d0224b0ace000000
/iPod_Control/Music/F00/JTDY.m4a,22,AAC,0,171253,0,7552272,0,13955,0,0,43399356ce000000
/iPod_Control/Music/F00/ZQCH.m4a,23,AAC,0,163360,0,7204176,0,13955,0,0,59b5a975ce000000
/iPod_Control/Music/F02/QGMY.mp3,24,MP3,0,160522,0,7077756,0,13955,0,0,97652e66ce000000
/iPod_Control/Music/F01/DDCA.mp3,25,MP3,0,192731,0,8498364,0,13955,0,0,d08e996dce000000
/iPod_Control/Music/F00/MYGY.m4a,26,AAC,0,132253,0,5832372,0,13955,0,0,01077ceace000000
/iPod_Control/Music/F02/IQTI.m4a,27,AAC,0,144613,0,6377448,0,13955,0,0,d7fce697ce000000
/iPod_Control/Music/F02/QMZZ.m4a,28,AAC,0,156893,0,6918996,0,13955,0,0,f5cd3eb8ce000000
/iPod_Control/Music/F01/QFTA.mp3,29,MP3,0,11232,0,490980,0,13955,0,0,108cfcc6ce000000
/iPod_Control/Music/F02/YUGB.mp3,30,MP3,0,14863,0,653856,0,13955,0,0,18782288ce000000
/iPod_Control/Music/F02/QERP.m4a,31,AAC,0,52480,0,2314368,0,13955,0,0,3c32a1dfce000000
/iPod_Control/Music/F01/SQSZ.m4a,32,AAC,0,55093,0,2429616,0,13955,0,0,b8493f59ce000000
/iPod_Control/Music/F01/DEXV.mp3,1,MP3,0,117603,0,5184984,0,14084,0,0,d4af6105ce000000
/iPod_Control/Music/F01/JVIV.mp3,2,MP3,0,175830,0,7752780,0,14084,0,0,ba482f12ce000000
/iPod_Control/Music/F01/XBQP.mp3,3,MP3,0,180035,0,7938000,0,14084,0,0,5a39a6bdce000000
/iPod_Control/Music/F01/OWFN.mp3,4,MP3,0,172800,0,7619304,0,14084,0,0,da469f91ce000000
/iPod_Control/Music/F01/FJKE.mp3,5,MP3,0,180558,0,7961520,0,14084,0,0,a9576a83ce000000
/iPod_Control/Music/F01/IKER.mp3,6,MP3,0,172512,0,7606368,0,14084,0,0,47b3210dce000000
/iPod_Control/Music/F02/GGGH.mp3,7,MP3,0,155951,0,6876072,0,14084,0,0,fb0f0d83ce000000
/iPod_Control/Music/F02/QPXX.mp3,8,MP3,0,136124,0,6001716,0,14084,0,0,15ad931ace000000
/iPod_Control/Music/F02/YRIL.mp3,9,MP3,0,149812,0,6605592,0,14084,0,0,5707a831ce000000
/iPod_Control/Music/F02/ZHPR.mp3,10,MP3,0,197407,0,8704164,0,14084,0,0,aacc304ace000000
/iPod_Control/Music/F02/UKWX.mp3,11,MP3,0,162298,0,7155960,0,14084,0,0,aa85561ace000000
/iPod_Control/Music/F01/PTZK.mp3,12,MP3,0,158119,0,6971916,0,14084,0,0,96cfa462ce000000
/iPod_Control/Music/F01/NXST.mp3,13,MP3,0,144222,0,6358632,0,14084,0,0,950c6276ce000000
/iPod_Control/Music/F00/QVNM.mp3,14,MP3,0,166582,0,7344708,0,14084,0,0,6aa01205ce000000
/iPod_Control/Music/F01/XRLP.mp3,15,MP3,0,220760,0,9734340,0,14084,0,0,44b81378ce000000
/iPod_Control/Music/F00/ROJW.mp3,16,MP3,0,194716,0,8585388,0,14084,0,0,8c2aa0b9ce000000
/iPod_Control/Music/F01/IYDL.mp3,17,MP3,0,201299,0,8875860,0,14084,0,0,38b163cace000000
/iPod_Control/Music/F02/QHLD.mp3,18,MP3,0,161175,0,7106568,0,14084,0,0,2c5eb1b9ce000000
/iPod_Control/Music/F00/PMWB.mp3,19,MP3,0,206080,0,9086952,0,14084,0,0,98e4bfa3ce000000
/iPod_Control/Music/F00/PLOL.mp3,20,MP3,0,129515,0,5710068,0,14084,0,0,25ba44adce000000
/iPod_Control/Music/F01/BWHY.m4a,0,AAC,0,181466,0,8002680,0,14165,0,0,06dbd115ce000000
/iPod_Control/Music/F02/HABS.m4a,0,AAC,0,250506,0,11047344,0,14170,0,0,5162c1eece000000
/iPod_Control/Music/F01/YRXI.m4a,0,AAC,0,158866,0,7006020,0,14170,0,0,1308e3cfce000000
/iPod_Control/Music/F01/EEJF.m4a,0,AAC,0,130106,0,5737704,0,14170,0,0,6ae656c9ce000000
/iPod_Control/Music/F02/QASN.m4a,0,AAC,0,181360,0,7997976,0,14170,0,0,f246722ece000000
/iPod_Control/Music/F02/BRZU.m4a,0,AAC,0,203520,0,8975232,0,14170,0,0,3b9a0161ce000000
/iPod_Control/Music/F00/MDRJ.m4a,0,AAC,0,157666,0,6953100,0,14170,0,0,31024e82ce000000
/iPod_Control/Music/F02/ZNYT.m4a,0,AAC,0,128000,0,5644800,0,14170,0,0,ef4259ecce000000
/iPod_Control/Music/F01/NCBB.m4a,0,AAC,0,125600,0,5538960,0,14170,0,0,bc0e7971ce000000
/iPod_Control/Music/F01/BDCB.m4a,0,AAC,0,133893,0,5904696,0,14170,0,0,36e5fc0cce000000
/iPod_Control/Music/F00/KOYQ.m4a,0,AAC,0,107773,0,4752804,0,14170,0,0,5dfe7d4cce000000
/iPod_Control/Music/F00/UAWI.m4a,0,AAC,0,298318,0,13155840,0,14170,0,0,a220ab1ace000000
/iPod_Control/Music/F01/AMPN.m4a,0,AAC,0,171253,0,7552272,0,14170,0,0,33b16df9ce000000
/iPod_Control/Music/F01/AOBV.m4a,0,AAC,0,171026,0,7542276,0,14170,0,0,bca06fb0ce000000
/iPod_Control/Music/F01/UEJH.m4a,0,AAC,0,153666,0,6776700,0,14170,0,0,264c68cece000000
/iPod_Control/Music/F02/YFEK.m4a,0,AAC,0,153333,0,6762000,0,14170,0,0,a0ab9e2dce000000
/iPod_Control/Music/F01/FXNG.m4a,0,AAC,0,180133,0,7943880,0,14170,0,0,188f8210ce000000
/iPod_Control/Music/F00/XVPI.m4a,0,AAC,0,135200,0,5962320,0,14170,0,0,7216cf57ce000000
/iPod_Control/Music/F00/QTER.m4a,0,AAC,0,138413,0,6104028,0,14170,0,0,a80763c0ce000000
/iPod_Control/Music/F01/TKHS.m4a,0,AAC,0,211533,0,9328620,0,14170,0,0,7ec9f211ce000000
/iPod_Control/Music/F01/NYXR.m4a,0,AAC,0,217773,0,9603804,0,14170,0,0,e9efec69ce000000
/iPod_Control/Music/F00/ENFM.m4a,0,AAC,0,122466,0,5400780,0,14170,0,0,bb6fced9ce000000
/iPod_Control/Music/F02/SUHG.m4a,0,AAC,0,122306,0,5393724,0,14170,0,0,0ef643d9ce000000
/iPod_Control/Music/F01/UWHS.m4a,0,AAC,0,190666,0,8408400,0,14170,0,0,0c771598ce000000
/iPod_Control/Music/F00/EANJ.m4a,0,AAC,0,149573,0,6596184,0,14170,0,0,5a491bc1ce000000
/iPod_Control/Music/F00/KPWC.m4a,0,AAC,0,117626,0,5187336,0,14170,0,0,21f9848cce000000
/iPod_Control/Music/F00/EEAK.m4a,0,AAC,0,164146,0,7238868,0,14170,0,0,cbd59b3fce000000
/iPod_Control/Music/F02/DADJ.m4a,0,AAC,0,277106,0,12220404,0,14170,0,0,26701dfcce000000
/iPod_Control/Music/F00/EPJM.m4a,0,AAC,0,163395,0,7205760,0,14170,0,0,92e4bd43ce000000
/iPod_Control/Music/F02/FSGK.m4a,0,AAC,0,118746,0,5236728,0,14170,0,0,10ed139fce000000
/iPod_Control/Music/F00/NYFS.m4a,0,AAC,0,180053,0,7940352,0,14170,0,0,a8c32880ce000000
/iPod_Control/Music/F01/TZIE.m4a,0,AAC,0,152400,0,6720840,0,14170,0,0,5c7b33dbce000000
/iPod_Control/Music/F02/GWLU.m4a,0,AAC,0,192120,0,8472492,0,14170,0,0,66021854ce000000
/iPod_Control/Music/F00/YBHT.m4a,0,AAC,0,141333,0,6232800,0,14170,0,0,173a6eecce000000
/iPod_Control/Music/F02/CZGM.m4a,0,AAC,0,122600,0,5406660,0,14170,0,0,03d7454ece000000
/iPod_Control/Music/F01/CWMQ.m4a,0,AAC,0,227626,0,10038336,0,14170,0,0,8b5ceefece000000
/iPod_Control/Music/F00/YEZN.m4a,0,AAC,0,183373,0,8086764,0,14170,0,0,8727be30ce000000
/iPod_Control/Music/F01/PTPT.m4a,0,AAC,0,233933,0,10316460,0,14170,0,0,d6b9d906ce000000
/iPod_Control/Music/F02/VUFV.m4a,0,AAC,0,172093,0,7589316,0,14170,0,0,6c6320a1ce000000
/iPod_Control/Music/F01/KSUJ.m4a,0,AAC,0,135280,0,5965848,0,14170,0,0,134860c5ce000000
/iPod_Control/Music/F00/BRFX.m4a,0,AAC,0,134973,0,5952324,0,14170,0,0,45e7ef4dce000000
/iPod_Control/Music/F01/YZMT.m4a,0,AAC,0,258507,0,11400192,0,14170,0,0,cc1641d4ce000000
/iPod_Control/Music/F01/MRUC.m4a,0,AAC,0,125373,0,5528964,0,14170,0,0,f0341f61ce000000
/iPod_Control/Music/F00/VYYM.m4a,0,AAC,0,597533,0,26351220,0,14170,0,0,2a0d2558ce000000
/iPod_Control/Music/F01/UBGJ.m4a,0,AAC,0,138293,0,6098736,0,14170,0,0,90856b65ce000000
/iPod_Control/Music/F01/KEQK.m4a,0,AAC,0,232746,0,10264128,0,14170,0,0,7e431b87ce000000
/iPod_Control/Music/F01/DRRD.m4a,0,AAC,0,393853,0,17368932,0,14170,0,0,bef1550ece000000
/iPod_Control/Music/F01/EDOZ.m4a,0,AAC,0,236720,0,10439352,0,14170,0,0,41a6a25cce000000
/iPod_Control/Music/F01/GJFV.m4a,0,AAC,0,137106,0,6046404,0,14170,0,0,7855bd03ce000000
/iPod_Control/Music/F02/SXYB.m4a,0,AAC,0,152573,0,6728484,0,14170,0,0,ceca7f03ce000000
/iPod_Control/Music/F00/AMMD.m4a,0,AAC,0,155733,0,6867864,0,14170,0,0,fda40d5dce000000
/iPod_Control/Music/F01/TJVB.m4a,0,AAC,0,658733,0,29050140,0,14170,0,0,abdfeed7ce000000
/iPod_Control/Music/F02/EHNR.m4a,0,AAC,0,311533,0,13738620,0,14170,0,0,f88ed945ce000000
/iPod_Control/Music/F01/UUJH.m4a,0,AAC,0,179693,0,7924476,0,14170,0,0,a182ea9ece000000
/iPod_Control/Music/F01/TVFW.m4a,0,AAC,0,155933,0,6876660,0,14170,0,0,755ab3c0ce000000
/iPod_Control/Music/F00/XSLD.m4a,0,AAC,0,253100,0,11161728,0,14170,0,0,fc10d4dece000000
/iPod_Control/Music/F01/CPLT.m4a,0,AAC,0,135266,0,5965260,0,14170,0,0,3ba471b2ce000000
/iPod_Control/Music/F02/MQRP.m4a,0,AAC,0,207386,0,9145752,0,14170,0,0,69792aa0ce000000
/iPod_Control/Music/F01/AYRT.m4a,0,AAC,0,142053,0,6264552,0,14170,0,0,f4699a0cce000000
/iPod_Control/Music/F02/HXNS.m4a,0,AAC,0,151120,0,6664392,0,14170,0,0,70018462ce000000
/iPod_Control/Music/F01/SQPA.m4a,0,AAC,0,145133,0,6400380,0,14170,0,0,324f0032ce000000
/iPod_Control/Music/F01/OBRH.m4a,0,AAC,0,153493,0,6769056,0,14170,0,0,be69c27ece000000
/iPod_Control/Music/F02/HWBM.m4a,0,AAC,0,133426,0,5884116,0,14170,0,0,57c35153ce000000
/iPod_Control/Music/F01/OYLA.m4a,0,AAC,0,148840,0,6563844,0,14170,0,0,a9b57037ce000000
/iPod_Control/Music/F02/VTKZ.m4a,0,AAC,0,140866,0,6212220,0,14170,0,0,1ea2e3e7ce000000
/iPod_Control/Music/F00/VJZG.m4a,0,AAC,0,168533,0,7432320,0,14170,0,0,fdaa0642ce000000
/iPod_Control/Music/F02/TUJN.m4a,0,AAC,0,157493,0,6945456,0,14170,0,0,ec11234dce000000
/iPod_Control/Music/F02/OTDA.m4a,0,AAC,0,399800,0,17631180,0,14170,0,0,91ba6e09ce000000
/iPod_Control/Music/F00/PXYN.m4a,0,AAC,0,163053,0,7190652,0,14170,0,0,91e9136cce000000
/iPod_Control/Music/F01/ANGN.m4a,0,AAC,0,162933,0,7185360,0,14170,0,0,18a3442cce000000
/iPod_Control/Music/F01/EAUT.m4a,0,AAC,0,283666,0,12509700,0,14170,0,0,eea79623ce000000
/iPod_Control/Music/F02/RXQN.m4a,0,AAC,0,131373,0,5793564,0,14170,0,0,b7e7115bce000000
/iPod_Control/Music/F02/PLBS.m4a,0,AAC,0,142800,0,6297480,0,14170,0,0,7f8af7e4ce000000
/iPod_Control/Music/F00/QGEL.m4a,0,AAC,0,140613,0,6201048,0,14170,0,0,3afedb2fce000000
/iPod_Control/Music/F02/WVKA.m4a,0,AAC,0,158320,0,6981912,0,14170,0,0,494f5e4ece000000
/iPod_Control/Music/F01/ZAIU.m4a,0,AAC,0,138626,0,6113436,0,14170,0,0,0d3f1a1dce000000
/iPod_Control/Music/F01/JLSQ.m4a,0,AAC,0,151573,0,6684384,0,14170,0,0,a537b537ce000000
/iPod_Control/Music/F01/VIBZ.m4a,0,AAC,0,138973,0,6128724,0,14170,0,0,582cb651ce000000
/iPod_Control/Music/F02/HURY.m4a,0,AAC,0,183786,0,8104992,0,14170,0,0,0a334cd5ce000000
